,國際證券辨識號碼,上市日,市場別,產業別,CFICode,備註,股票代號,股票名稱,類型
2066,TW0006661002,2021/01/27,上櫃,生技醫療業,ESVUFR,,6661,威健生技,股票
2067,TW0006662000,2019/03/26,上櫃,生技醫療業,ESVUFR,,6662,樂斯科,股票
2068,TW0006664006,2018/09/12,上櫃,電子零組件業,ESVUFR,,6664,群翊,股票
2069,TW0006667009,2018/11/13,上櫃,其他電子業,ESVUFR,,6667,信紘科,股票
2070,TW0006679004,2019/05/09,上櫃,半導體業,ESVUFR,,6679,鈺太,股票
2071,TW0006680002,2019/09/16,上櫃,電腦及週邊設備業,ESVUFR,,6680,鑫創電子,股票
2072,TW0006683006,2019/04/23,上櫃,半導體業,ESVUFR,,6683,雍智科技,股票
2073,TW0006684004,2021/08/11,上櫃,半導體業,ESVUFR,,6684,安格,股票
2074,TW0006690001,2019/10/30,上櫃,數位雲端,ESVUFR,,6690,安碁資訊,股票
2075,TW0006692007,2024/02/02,上櫃,綠能環保,ESVUFR,,6692,進能服,股票
2076,TW0006693005,2022/03/01,上櫃,半導體業,ESVUFR,,6693,廣閎科,股票
2077,TW0006697006,2019/12/26,上櫃,資訊服務業,ESVUFR,,6697,東捷資訊,股票
2078,TW0006703002,2020/10/20,上櫃,生技醫療業,ESVUFR,,6703,軒郁,股票
2079,TW0006708001,2022/12/29,上櫃,半導體業,ESVUFR,,6708,天擎,股票
2080,TW0006712003,2021/01/08,上櫃,生技醫療業,ESVUFR,,6712,長聖,股票
2081,TW0006716004,2020/03/27,上櫃,半導體業,ESVUFR,,6716,應廣,股票
2082,TW0006720006,2024/12/04,上櫃,半導體業,ESVUFR,,6720,久昌,股票
2083,TW0006721004,2022/04/29,上櫃,其他業,ESVUFR,,6721,信實,股票
2084,TW0006727001,2020/12/01,上櫃,電子零組件業,ESVUFR,,6727,亞泰金屬,股票
2085,TW0006728009,2020/12/25,上櫃,居家生活,ESVUFR,,6728,上洋,股票
2086,TW0006732001,2020/06/08,上櫃,半導體業,ESVUFR,,6732,昇佳電子,股票
2087,TW0006733009,2021/01/28,上櫃,生技醫療業,ESVUFR,,6733,博晟生醫,股票
2088,TW0006735004,2022/04/29,上櫃,其他電子業,ESVUFR,,6735,美達科技,股票
2089,TW0006739006,2024/09/02,上櫃,其他電子業,ESVUFR,,6739,竹陞科技,股票
2090,KYG6525T1022,2021/05/25,上櫃,數位雲端,ESVUFR,,6741,91APP*-KY,股票
2091,TW0006747009,2021/01/19,上櫃,生技醫療業,ESVUFR,,6747,亨泰光,股票
2092,TW0006751001,2020/12/25,上櫃,資訊服務業,ESVUFR,,6751,智聯服務,股票
2093,TW0006752009,2020/12/10,上櫃,資訊服務業,ESVUFR,,6752,叡揚,股票
2094,TW0006761000,2021/11/08,上櫃,電子零組件業,ESVUFR,,6761,穩得,股票
2095,TW0006762008,2020/12/18,上櫃,生技醫療業,ESVUFR,,6762,達亞,股票
2096,TW0006763006,2022/03/15,上櫃,數位雲端,ESVUFR,,6763,綠界科技*,股票
2097,TW0006767007,2021/01/25,上櫃,生技醫療業,ESVUFR,,6767,台微醫,股票
2098,TW0006785009,2024/01/24,上櫃,生技醫療業,ESVUFR,,6785,昱展新藥,股票
2099,TW0006788003,2021/09/29,上櫃,半導體業,ESVUFR,,6788,華景電,股票
2100,TW0006791007,2022/11/14,上櫃,資訊服務業,ESVUFR,,6791,虎門科技,股票
2101,TW0006803000,2010/05/27,上櫃,綠能環保,ESVUFR,,6803,崑鼎,股票
2102,TW0006804008,2022/03/31,上櫃,運動休閒,ESVUFR,,6804,明係,股票
2103,TW0006811003,2022/08/09,上櫃,數位雲端,ESVUFR,,6811,宏碁資訊,股票
2104,TW0006821002,2023/05/22,上櫃,電子零組件業,ESVUFR,,6821,聯寶,股票
2105,TW0006823008,2022/06/30,上櫃,半導體業,ESVUFR,,6823,濾能,股票
2106,TW0006829005,2022/03/11,上櫃,半導體業,ESVUFR,,6829,千附精密,股票
2107,TW0006840002,2023/03/24,上櫃,其他電子業,ESVUFR,,6840,東研信超,股票
2108,TW0006841000,2023/03/01,上櫃,生技醫療業,ESVUFR,,6841,長佳智能,股票
2109,TW0006843006,2022/11/21,上櫃,電機機械,ESVUFR,,6843,進典,股票
2110,TW0006844004,2024/03/08,上櫃,生技醫療業,ESVUFR,,6844,諾貝兒,股票
2111,TW0006846009,2023/05/15,上櫃,食品工業,ESVUFR,,6846,綠茵,股票
2112,TW0006855000,2022/10/06,上櫃,其他電子業,ESVUFR,,6855,數泓科,股票
2113,TW0006856008,2023/10/27,上櫃,文化創意業,ESVUFR,,6856,鑫傳,股票
2114,TW0006859002,2022/11/28,上櫃,光電業,ESVUFR,,6859,伯特光,股票
2115,TW0006865009,2023/01/11,上櫃,數位雲端,ESVUFR,,6865,偉康科技,股票
2116,TW0006870009,2023/09/14,上櫃,數位雲端,ESVUFR,,6870,騰雲,股票
2117,TW0006872005,2025/03/07,上櫃,生技醫療業,ESVUFR,,6872,浩宇生醫,股票
2118,TW0006874001,2022/12/14,上櫃,資訊服務業,ESVUFR,,6874,倍力,股票
2119,TW0006875008,2024/03/26,上櫃,生技醫療業,ESVUFR,,6875,國邑*,股票
2120,TW0006877004,2023/06/16,上櫃,其他電子業,ESVUFR,,6877,鏵友益,股票
2121,TW0006881006,2024/05/21,上櫃,其他業,ESVUFR,,6881,潤德,股票
2122,TW0006894009,2023/11/29,上櫃,綠能環保,ESVUFR,,6894,衛司特,股票
2123,TW0006895006,2023/08/22,上櫃,半導體業,ESVUFR,,6895,宏碩系統,股票
2124,TW0006899008,2024/04/08,上櫃,光電業,ESVUFR,,6899,創為精密,股票
2125,TW0006903008,2024/06/12,上櫃,其他電子業,ESVUFR,,6903,巨漢,股票
2126,TW0006904006,2023/12/05,上櫃,其他業,ESVUFR,,6904,伯鑫,股票
2127,TW0006913007,2024/10/01,上櫃,電子零組件業,ESVUFR,,6913,鴻呈,股票
2128,TW0006922008,2023/11/09,上櫃,電腦及週邊設備業,ESVUFR,,6922,宸曜,股票
2129,TW0006925001,2025/05/28,上櫃,數位雲端,ESVUFR,,6925,意藍,股票
2130,TW0006929003,2024/03/28,上櫃,生技醫療業,ESVUFR,,6929,佑全,股票
2131,TW0006953003,2024/05/13,上櫃,半導體業,ESVUFR,,6953,家碩,股票
2132,TW0006967003,2024/09/25,上櫃,電子零組件業,ESVUFR,,6967,汎瑋材料,股票
2133,TW0006968001,2024/08/14,上櫃,居家生活,ESVUFR,,6968,萬達寵物,股票
2134,TW0006982002,2024/12/18,上櫃,電機機械,ESVUFR,,6982,大井泵浦,股票
2135,TW0006996002,2024/12/10,上櫃,半導體業,ESVUFR,,6996,力領科技,股票
2136,TW0006997000,2024/12/16,上櫃,數位雲端,ESVUFR,,6997,博弘,股票
2137,TW0007402000,2015/12/29,上櫃,光電業,ESVUFR,,7402,邑錡,股票
2138,TW0007547B12,2025/07/29,上櫃,數位雲端,ESVUFR,,7547,碩網,股票
2139,TW0007556B10,2020/10/30,上櫃,半導體業,ESVUFR,,7556,意德士,股票
2140,TW0007584B16,2024/07/25,上櫃,文化創意業,ESVUFR,,7584,樂意,股票
2141,TW0007642B16,2025/05/22,上櫃,電機機械,ESVUFR,,7642,昶瑞機電,股票
2142,TW0007703001,2024/11/13,上櫃,其他電子業,ESVUFR,,7703,銳澤,股票
2143,TW0007704009,2024/12/16,上櫃,半導體業,ESVUFR,,7704,明遠精密,股票
2144,TW0007708000,2024/11/15,上櫃,觀光餐旅,ESVUFR,,7708,全家餐飲,股票
2145,TW0007709008,2025/02/25,上櫃,電機機械,ESVUFR,,7709,榮田,股票
2146,TW0007712002,2024/12/26,上櫃,半導體業,ESVUFR,,7712,博盛半導體,股票
2147,TW0007713000,2025/02/24,上櫃,生技醫療業,ESVUFR,,7713,威力德生醫,股票
2148,TW0007714008,2025/01/15,上櫃,數位雲端,ESVUFR,,7714,創泓科技,股票
2149,TW0007715005,2025/01/15,上櫃,綠能環保,ESVUFR,,7715,裕山,股票
2150,TW0007718009,2025/03/18,上櫃,鋼鐵工業,ESVUFR,,7718,友鋮,股票
2151,TW0007723009,2025/04/30,上櫃,觀光餐旅,ESVUFR,,7723,築間,股票
2152,TW0007728008,2025/03/06,上櫃,其他電子業,ESVUFR,,7728,光焱科技,股票
2153,TW0007734006,2025/02/26,上櫃,半導體業,ESVUFR,,7734,印能科技,股票
2154,TW0007743007,2025/05/20,上櫃,食品工業,ESVUFR,,7743,金利食安,股票
2155,TW0007747008,2025/07/11,上櫃,數位雲端,ESVUFR,,7747,昕奇雲端,股票
2156,TW0008024001,2006/09/25,上櫃,半導體業,ESVUFR,,8024,佑華,股票
2157,TW0008027004,2015/06/09,上櫃,電機機械,ESVUFR,,8027,鈦昇,股票
2158,TW0008032004,2003/10/02,上櫃,電子通路業,ESVUFR,,8032,光菱,股票
2159,TW0008034000,2004/05/06,上櫃,通信網路業,ESVUFR,,8034,榮群,股票
2160,TW0008038001,2013/11/21,上櫃,電子零組件業,ESVUFR,,8038,長園科,股票
2161,TW0008040007,2007/04/30,上櫃,半導體業,ESVUFR,,8040,九暘,股票
2162,TW0008042003,2004/03/22,上櫃,電子零組件業,ESVUFR,,8042,金山電,股票
2163,TW0008043001,2003/10/24,上櫃,電子零組件業,ESVUFR,,8043,蜜望實,股票
2164,TW0008044009,2005/01/24,上櫃,數位雲端,ESVUFR,,8044,網家,股票
2165,TW0008047002,2004/02/09,上櫃,其他電子業,ESVUFR,,8047,星雲,股票
2166,TW0008048000,2009/09/08,上櫃,通信網路業,ESVUFR,,8048,德勝,股票
2167,TW0008049008,2004/02/02,上櫃,光電業,ESVUFR,,8049,晶采,股票
2168,TW0008050006,2003/10/24,上櫃,電腦及週邊設備業,ESVUFR,,8050,廣積,股票
2169,TW0008054008,2004/11/08,上櫃,半導體業,ESVUFR,,8054,安國,股票
2170,TW0008059007,2010/03/16,上櫃,通信網路業,ESVUFR,,8059,凱碩,股票
2171,TW0008064007,2006/09/25,上櫃,光電業,ESVUFR,,8064,東捷,股票
2172,TW0008066002,2004/12/24,上櫃,居家生活,ESVUFR,,8066,來思達,股票
2173,TW0008067000,2004/04/23,上櫃,電子通路業,ESVUFR,,8067,志旭,股票
2174,TW0008068008,2004/03/25,上櫃,電子通路業,ESVUFR,,8068,全達,股票
2175,TW0008069006,2004/03/30,上櫃,光電業,ESVUFR,,8069,元太,股票
2176,TW0008071002,2003/12/29,上櫃,電子零組件業,ESVUFR,,8071,能率網通,股票
2177,TW0008074006,2004/01/27,上櫃,電子零組件業,ESVUFR,,8074,鉅橡,股票
2178,TW0008076001,2003/12/15,上櫃,電腦及週邊設備業,ESVUFR,,8076,伍豐,股票
2179,TW0008077009,2004/12/06,上櫃,觀光餐旅,ESVUFR,,8077,洛碁,股票
2180,TW0008080003,2021/04/07,上櫃,建材營造業,ESVUFR,,8080,泰霖,股票
2181,TW0008083007,2004/09/23,上櫃,電機機械,ESVUFR,,8083,瑞穎,股票
2182,TW0008084005,2004/03/08,上櫃,電子通路業,ESVUFR,,8084,巨虹,股票
2183,TW0008085002,2004/03/01,上櫃,其他電子業,ESVUFR,,8085,福華,股票
2184,TW0008086000,2009/06/01,上櫃,半導體業,ESVUFR,,8086,宏捷科,股票
2185,TW0008087008,2004/02/25,上櫃,綠能環保,ESVUFR,,8087,麗升能源,股票
2186,TW0008088006,2004/02/27,上櫃,半導體業,ESVUFR,,8088,品安,股票
2187,TW0008089004,2020/09/23,上櫃,通信網路業,ESVUFR,,8089,康全電訊,股票
2188,TW0008091000,2004/06/24,上櫃,半導體業,ESVUFR,,8091,翔名,股票
2189,TW0008092008,2004/02/02,上櫃,其他電子業,ESVUFR,,8092,建暐,股票
2190,TW0008093006,2004/12/31,上櫃,電子零組件業,ESVUFR,,8093,保銳,股票
2191,TW0008096009,2004/07/15,上櫃,電子通路業,ESVUFR,,8096,擎亞,股票
2192,TW0008097007,2004/03/01,上櫃,通信網路業,ESVUFR,,8097,常珵,股票
2193,TW0008099003,2004/03/29,上櫃,資訊服務業,ESVUFR,,8099,大世科,股票
2194,TW0008107004,2005/11/15,上櫃,電機機械,ESVUFR,,8107,大億金茂,股票
2195,TW0008109000,2005/03/22,上櫃,電子零組件業,ESVUFR,,8109,博大,股票
2196,TW0008111006,2004/02/09,上櫃,光電業,ESVUFR,,8111,立碁,股票
2197,TW0008121005,2005/02/17,上櫃,電子零組件業,ESVUFR,,8121,越峰,股票
2198,TW0008147000,2013/04/30,上櫃,電子零組件業,ESVUFR,,8147,正淩,股票
2199,TW0008155003,2012/12/18,上櫃,電子零組件業,ESVUFR,,8155,博智,股票
2200,TW0008171000,2011/12/19,上櫃,綠能環保,ESVUFR,,8171,天宇,股票
2201,TW0008176009,2013/06/25,上櫃,通信網路業,ESVUFR,,8176,智捷,股票
2202,TW0008182007,2006/05/25,上櫃,電子零組件業,ESVUFR,,8182,加高,股票
2203,TW0008183005,2005/03/30,上櫃,其他電子業,ESVUFR,,8183,精星,股票
2204,TW0008227000,2022/12/20,上櫃,半導體業,ESVUFR,,8227,巨有科技,股票
2205,TW0008234006,2007/06/07,上櫃,電腦及週邊設備業,ESVUFR,,8234,新漢,股票
2206,TW0008240003,2005/06/23,上櫃,光電業,ESVUFR,,8240,華宏,股票
2207,TW0008255001,2006/04/25,上櫃,電機機械,ESVUFR,,8255,朋程,股票
2208,TW0008272006,2024/10/23,上櫃,資訊服務業,ESVUFR,,8272,全景軟體,股票
2209,TW0008277005,2004/12/27,上櫃,半導體業,ESVUFR,,8277,商丞,股票
2210,TW0008279001,2016/09/26,上櫃,生技醫療業,ESVUFR,,8279,生展,股票
2211,TW0008284001,2020/05/18,上櫃,資訊服務業,ESVUFR,,8284,三竹,股票
2212,TW0008289000,2008/04/24,上櫃,電子零組件業,ESVUFR,,8289,泰藝,股票
2213,TW0008291006,2011/11/29,上櫃,電子零組件業,ESVUFR,,8291,尚茂,股票
2214,TW0008299009,2004/12/06,上櫃,半導體業,ESVUFR,,8299,群聯,股票
2215,TW0008342007,2017/11/23,上櫃,其他業,ESVUFR,,8342,益張,股票
2216,TW0008349002,2006/03/10,上櫃,鋼鐵工業,ESVUFR,,8349,恒耀,股票
2217,TW0008354002,2004/04/15,上櫃,其他業,ESVUFR,,8354,冠好,股票
2218,TW0008358003,2010/09/27,上櫃,電子零組件業,ESVUFR,,8358,金居,股票
2219,TW0008383001,2004/09/10,上櫃,半導體業,ESVUFR,,8383,千附,股票
2220,TW0008390006,2008/05/21,上櫃,綠能環保,ESVUFR,,8390,金益鼎,股票
2221,TW0008401001,2010/03/29,上櫃,其他業,ESVUFR,,8401,白紗科,股票
2222,TW0008403007,2011/03/01,上櫃,生技醫療業,ESVUFR,,8403,盛弘,股票
2223,TW0008409004,2013/11/25,上櫃,生技醫療業,ESVUFR,,8409,商之器,股票
2224,TW0008410002,2011/02/23,上櫃,電腦及週邊設備業,ESVUFR,,8410,森田,股票
2225,TW0008415001,2016/09/07,上櫃,鋼鐵工業,ESVUFR,,8415,大國鋼,股票
2226,TW0008416009,2012/09/19,上櫃,資訊服務業,ESVUFR,,8416,實威,股票
2227,TW0008421009,2012/11/23,上櫃,其他業,ESVUFR,,8421,旭源,股票
2228,KYG715991074,2012/03/14,上櫃,綠能環保,ESVUFR,,8423,保綠-KY,股票
2229,TW0008424003,2012/12/18,上櫃,建材營造業,ESVUFR,,8424,惠普,股票
2230,KYG7457N1051,2011/12/13,上櫃,其他業,ESVUFR,,8426,紅木-KY,股票
2231,TW0008431008,2015/03/30,上櫃,其他電子業,ESVUFR,,8431,匯鑽科,股票
2232,TW0008432006,2012/04/30,上櫃,生技醫療業,ESVUFR,,8432,東生華,股票
2233,TW0008433004,2012/12/19,上櫃,居家生活,ESVUFR,,8433,弘帆,股票
2234,TW0008435009,2012/12/28,上櫃,其他業,ESVUFR,,8435,鉅邁,股票
2235,TW0008436007,2013/09/12,上櫃,生技醫療業,ESVUFR,,8436,大江,股票
2236,KYG2615N1051,2015/05/06,上櫃,其他業,ESVUFR,,8437,大地-KY,股票
2237,TW0008440009,2018/03/28,上櫃,綠能環保,ESVUFR,,8440,綠電,股票
2238,KYG409691006,2015/10/27,上櫃,其他業,ESVUFR,,8444,綠河-KY,股票
2239,TW0008446006,2013/12/19,上櫃,文化創意業,ESVUFR,,8446,華研,股票
2240,TW0008450008,2014/10/07,上櫃,文化創意業,ESVUFR,,8450,霹靂,股票
2241,KYG264101034,2016/01/08,上櫃,其他電子業,ESVUFR,,8455,大拓-KY,股票
2242,TW0008472002,2016/01/11,上櫃,數位雲端,ESVUFR,,8472,夠麻吉,股票
2243,TW0008477001,2016/10/31,上櫃,數位雲端,ESVUFR,,8477,創業家,股票
2244,TW0008489006,2017/04/27,上櫃,其他業,ESVUFR,,8489,三貝德,股票
2245,TW0008905001,1996/01/31,上櫃,其他業,ESVUFR,,8905,裕國,股票
2246,TW0008906009,1996/04/23,上櫃,其他業,ESVUFR,,8906,花王,股票
2247,TW0008908005,1997/02/14,上櫃,油電燃氣業,ESVUFR,,8908,欣雄,股票
2248,TW0008916008,1999/04/20,上櫃,其他業,ESVUFR,,8916,光隆,股票
2249,TW0008917006,1999/05/06,上櫃,油電燃氣業,ESVUFR,,8917,欣泰,股票
2250,TW0008921008,2000/03/21,上櫃,其他業,ESVUFR,,8921,沈氏,股票
2251,TW0008923004,1999/12/27,上櫃,文化創意業,ESVUFR,,8923,時報,股票
2252,TW0008924002,2000/02/09,上櫃,運動休閒,ESVUFR,,8924,大田,股票
2253,TW0008927005,2000/11/02,上櫃,油電燃氣業,ESVUFR,,8927,北基,股票
2254,TW0008928003,2001/02/02,上櫃,運動休閒,ESVUFR,,8928,鉅明,股票
2255,TW0008929001,2000/11/30,上櫃,其他業,ESVUFR,,8929,富堡,股票
2256,TW0008930009,2000/12/06,上櫃,鋼鐵工業,ESVUFR,,8930,青鋼,股票
2257,TW0008931007,2001/05/10,上櫃,油電燃氣業,ESVUFR,,8931,大汽電,股票
2258,TW0008932005,2001/03/29,上櫃,其他業,ESVUFR,,8932,智通*,股票
2259,TW0008933003,2001/03/28,上櫃,運動休閒,ESVUFR,,8933,愛地雅,股票
2260,TW0008935008,2002/03/26,上櫃,其他業,ESVUFR,,8935,邦泰,股票
2261,TW0008936006,2002/09/09,上櫃,其他業,ESVUFR,,8936,國統,股票
2262,TW0008937004,2002/10/29,上櫃,其他業,ESVUFR,,8937,合騏,股票
2263,TW0008938002,2002/12/02,上櫃,運動休閒,ESVUFR,,8938,明安,股票
2264,TW0008941006,2003/01/20,上櫃,居家生活,ESVUFR,,8941,關中,股票
2265,TW0008942004,2003/05/16,上櫃,其他業,ESVUFR,,8942,森鉅,股票
2266,TW0009949008,2003/11/21,上櫃,文化創意業,ESVUFR,,9949,琉園,股票
2267,TW0009950006,2004/02/17,上櫃,塑膠工業,ESVUFR,,9950,萬國通,股票
2268,TW0009951004,2003/12/18,上櫃,電機機械,ESVUFR,,9951,皇田,股票
2269,TW0009960005,2004/12/06,上櫃,運動休閒,ESVUFR,,9960,邁達康,股票
2270,TW0009962001,2006/07/10,上櫃,鋼鐵工業,ESVUFR,,9962,有益,股票
2271,TW0008349A03,2020/02/24,上櫃,無產業,EPNRAR,,8349A,恒耀甲特,特別股
2272,TW00001014S3,2004/08/10,上櫃,無產業,DAVUBR,,01014S,93中信貸a,受益證券-資產基礎證券
2273,TW00001015S0,2004/08/10,上櫃,無產業,DAVUBR,,01015S,93中信貸b,受益證券-資產基礎證券
